group,date,net,long,short
Dealer/Intermediary,2016-03-22,248397,574355,325958
Dealer/Intermediary,2016-03-15,13527,502171,488644
Dealer/Intermediary,2016-03-08,1027,493571,492544
Dealer/Intermediary,2016-03-01,-58216,455366,513582
Dealer/Intermediary,2016-02-23,-39129,439166,478295
Dealer/Intermediary,2016-02-16,-27343,450662,478005
Dealer/Intermediary,2016-02-09,-28024,452635,480659
Dealer/Intermediary,2016-02-02,2492,455327,452835
Dealer/Intermediary,2016-01-26,-56459,425384,481843
Dealer/Intermediary,2016-01-19,-75222,397450,472672
Dealer/Intermediary,2016-01-12,-164538,320989,485527
Dealer/Intermediary,2016-01-05,-230787,252002,482789
Dealer/Intermediary,2015-12-29,-290905,232860,523765
Dealer/Intermediary,2015-12-22,-275864,234456,510320
Dealer/Intermediary,2015-12-15,-168481,415759,584240
Dealer/Intermediary,2015-12-08,-101834,477524,579358
Dealer/Intermediary,2015-12-01,-54061,532898,586959
Dealer/Intermediary,2015-11-24,-31509,539713,571222
Dealer/Intermediary,2015-11-17,-14030,558570,572600
Dealer/Intermediary,2015-11-10,-42567,555466,598033
Dealer/Intermediary,2015-11-03,-62615,514920,577535
Dealer/Intermediary,2015-10-27,-68104,500265,568369
Dealer/Intermediary,2015-10-20,52149,576792,524643
Dealer/Intermediary,2015-10-13,75297,562213,486916
Dealer/Intermediary,2015-10-06,140748,612321,471573
Dealer/Intermediary,2015-09-29,125729,591303,465574
Dealer/Intermediary,2015-09-22,168360,605419,437059
Dealer/Intermediary,2015-09-15,75627,690817,615190
Dealer/Intermediary,2015-09-08,64127,654422,590295
Dealer/Intermediary,2015-09-01,-87788,597782,685570
Dealer/Intermediary,2015-08-25,-362392,445997,808389
Dealer/Intermediary,2015-08-18,-480514,334528,815042
Dealer/Intermediary,2015-08-11,-458176,322898,781074
Dealer/Intermediary,2015-08-04,-479028,298103,777131
Dealer/Intermediary,2015-07-28,-546767,265042,811809
Dealer/Intermediary,2015-07-21,-525730,240751,766481
Dealer/Intermediary,2015-07-14,-465936,247709,713645
Dealer/Intermediary,2015-07-07,-432989,267536,700525
Dealer/Intermediary,2015-06-30,-424038,260850,684888
Dealer/Intermediary,2015-06-23,-473303,253305,726608
Dealer/Intermediary,2015-06-16,-596964,241599,838563
Dealer/Intermediary,2015-06-09,-552708,227883,780591
Dealer/Intermediary,2015-06-02,-626719,215908,842627
Dealer/Intermediary,2015-05-26,-569967,215819,785786
Dealer/Intermediary,2015-05-19,-637920,203944,841864
Dealer/Intermediary,2015-05-12,-625781,200669,826450
Dealer/Intermediary,2015-05-05,-606448,195529,801977
Dealer/Intermediary,2015-04-28,-686983,187529,874512
Dealer/Intermediary,2015-04-21,-675805,186303,862108
Dealer/Intermediary,2015-04-14,-664657,192293,856950
Dealer/Intermediary,2015-04-07,-634548,190825,825373
Dealer/Intermediary,2015-03-31,-606357,200651,807008
Dealer/Intermediary,2015-03-24,-611936,205672,817608
Dealer/Intermediary,2015-03-17,-776057,242404,1018461
Dealer/Intermediary,2015-03-10,-769242,240819,1010061
Dealer/Intermediary,2015-03-03,-797109,211592,1008701
Dealer/Intermediary,2015-02-24,-823679,193039,1016718
Dealer/Intermediary,2015-02-17,-817632,174929,992561
Dealer/Intermediary,2015-02-10,-772760,180321,953081
Dealer/Intermediary,2015-02-03,-752548,177308,929856
Dealer/Intermediary,2015-01-27,-796194,177762,973956
Dealer/Intermediary,2015-01-20,-794732,174380,969112
Dealer/Intermediary,2015-01-13,-809568,177040,986608
Dealer/Intermediary,2015-01-06,-878990,181569,1060559
Dealer/Intermediary,2014-12-30,-853086,199482,1052568
Dealer/Intermediary,2014-12-23,-834552,203269,1037821
Dealer/Intermediary,2014-12-16,-848841,186736,1035577
Dealer/Intermediary,2014-12-09,-878322,192708,1071030
Dealer/Intermediary,2014-12-02,-839529,220202,1059731
Dealer/Intermediary,2014-11-25,-804401,222705,1027106
Dealer/Intermediary,2014-11-18,-815709,219967,1035676
Dealer/Intermediary,2014-11-11,-742057,235812,977869
Dealer/Intermediary,2014-11-04,-694437,233807,928244
Dealer/Intermediary,2014-10-28,-580676,245618,826294
Dealer/Intermediary,2014-10-21,-528020,249742,777762
Dealer/Intermediary,2014-10-14,-674181,212653,886834
Dealer/Intermediary,2014-10-07,-637583,221483,859066
Dealer/Intermediary,2014-09-30,-665278,212902,878180
Dealer/Intermediary,2014-09-23,-662308,231547,893855
Dealer/Intermediary,2014-09-16,-734175,270869,1005044
Dealer/Intermediary,2014-09-09,-707060,286021,993081
Dealer/Intermediary,2014-09-02,-694764,288643,983407
Dealer/Intermediary,2014-08-26,-710767,267792,978559
Dealer/Intermediary,2014-08-19,-696370,260546,956916
Dealer/Intermediary,2014-08-12,-714309,237517,951826
Dealer/Intermediary,2014-08-05,-726988,225268,952256
Dealer/Intermediary,2014-07-29,-746730,244389,991119
Dealer/Intermediary,2014-07-22,-775160,239483,1014643
Dealer/Intermediary,2014-07-15,-748855,251755,1000610
Dealer/Intermediary,2014-07-08,-694446,281634,976080
Dealer/Intermediary,2014-07-01,-702892,280776,983668
Dealer/Intermediary,2014-06-24,-670176,283242,953418
Dealer/Intermediary,2014-06-17,-758006,351421,1109427
Dealer/Intermediary,2014-06-10,-787638,312502,1100140
Dealer/Intermediary,2014-06-03,-817262,274627,1091889
Dealer/Intermediary,2014-05-27,-779080,267768,1046848
Dealer/Intermediary,2014-05-20,-715166,276880,992046
Dealer/Intermediary,2014-05-13,-761763,256165,1017928
Dealer/Intermediary,2014-05-06,-721805,257779,979584
Dealer/Intermediary,2014-04-29,-807541,252570,1060111
Dealer/Intermediary,2014-04-22,-771888,243598,1015486
Dealer/Intermediary,2014-04-15,-795135,250274,1045409
Dealer/Intermediary,2014-04-08,-854652,238354,1093006
Dealer/Intermediary,2014-04-01,-859959,246022,1105981
Dealer/Intermediary,2014-03-25,-848993,247904,1096897
Dealer/Intermediary,2014-03-18,-948605,363015,1311620
Dealer/Intermediary,2014-03-11,-904254,352997,1257251
Dealer/Intermediary,2014-03-04,-914528,362115,1276643
Dealer/Intermediary,2014-02-25,-926997,329729,1256726
Dealer/Intermediary,2014-02-18,-888524,320665,1209189
Dealer/Intermediary,2014-02-11,-860161,298259,1158420
Dealer/Intermediary,2014-02-04,-881116,281086,1162202
Dealer/Intermediary,2014-01-28,-919235,279909,1199144
Dealer/Intermediary,2014-01-21,-923770,302781,1226551
Dealer/Intermediary,2014-01-14,-870503,294871,1165374
Dealer/Intermediary,2014-01-07,-886049,284629,1170678
Dealer/Intermediary,2013-12-31,-860992,290417,1151409
Dealer/Intermediary,2013-12-24,-885518,287782,1173300
Dealer/Intermediary,2013-12-17,-988690,208682,1197372
Dealer/Intermediary,2013-12-10,-911833,223557,1135390
Dealer/Intermediary,2013-12-03,-880864,206825,1087689
Dealer/Intermediary,2013-11-26,-907968,190189,1098157
Dealer/Intermediary,2013-11-19,-907081,190740,1097821
Dealer/Intermediary,2013-11-12,-903049,166082,1069131
Dealer/Intermediary,2013-11-05,-964253,162596,1126849
Dealer/Intermediary,2013-10-29,-936088,150236,1086324
Dealer/Intermediary,2013-10-22,-889287,172358,1061645
Dealer/Intermediary,2013-10-15,-915359,158931,1074290
Dealer/Intermediary,2013-10-08,-928770,171402,1100172
Dealer/Intermediary,2013-10-01,-916525,152695,1069220
Dealer/Intermediary,2013-09-24,-922089,141852,1063941
Dealer/Intermediary,2013-09-17,-943868,130362,1074230
Dealer/Intermediary,2013-09-10,-853438,127605,981043
Dealer/Intermediary,2013-09-03,-874893,124857,999750
Dealer/Intermediary,2013-08-27,-908479,127265,1035744
Dealer/Intermediary,2013-08-20,-944805,123844,1068649
Dealer/Intermediary,2013-08-13,-950930,112648,1063578
Dealer/Intermediary,2013-08-06,-957703,111899,1069602
Dealer/Intermediary,2013-07-30,-977896,110177,1088073
Dealer/Intermediary,2013-07-23,-952620,104871,1057491
Dealer/Intermediary,2013-07-16,-900153,104547,1004700
Dealer/Intermediary,2013-07-09,-806615,112656,919271
Dealer/Intermediary,2013-07-02,-754107,126169,880276
Dealer/Intermediary,2013-06-25,-775819,117097,892916
Dealer/Intermediary,2013-06-18,-912612,239212,1151824
Dealer/Intermediary,2013-06-11,-872072,248890,1120962
Dealer/Intermediary,2013-06-04,-914504,255564,1170068
Dealer/Intermediary,2013-05-28,-1076436,273119,1349555
Dealer/Intermediary,2013-05-21,-1021964,275062,1297026
Dealer/Intermediary,2013-05-14,-984032,243743,1227775
Dealer/Intermediary,2013-05-07,-975557,225705,1201262
Dealer/Intermediary,2013-04-30,-985661,189716,1175377
Dealer/Intermediary,2013-04-23,-895537,198904,1094441
Dealer/Intermediary,2013-04-16,-934440,195612,1130052
Dealer/Intermediary,2013-04-09,-894213,209744,1103957
Dealer/Intermediary,2013-04-02,-881532,222843,1104375
Dealer/Intermediary,2013-03-26,-866891,224684,1091575
Dealer/Intermediary,2013-03-19,-832886,208261,1041147
Dealer/Intermediary,2013-03-12,-824507,312786,1137293
Dealer/Intermediary,2013-03-05,-770897,321139,1092036
Dealer/Intermediary,2013-02-26,-764352,311741,1076093
Dealer/Intermediary,2013-02-19,-696539,396050,1092589
Dealer/Intermediary,2013-02-12,-711579,372787,1084366
Dealer/Intermediary,2013-02-05,-750716,317631,1068347
Dealer/Intermediary,2013-01-29,-724509,325852,1050361
Dealer/Intermediary,2013-01-22,-663483,317076,980559
Dealer/Intermediary,2013-01-15,-710946,270281,981227
Dealer/Intermediary,2013-01-08,-749270,261583,1010853
Dealer/Intermediary,2012-12-31,-763633,229252,992885
Dealer/Intermediary,2012-12-24,-775553,225395,1000948
Dealer/Intermediary,2012-12-18,-848192,289914,1138106
Dealer/Intermediary,2012-12-11,-847037,282175,1129212
Dealer/Intermediary,2012-12-04,-767328,294843,1062171
Dealer/Intermediary,2012-11-27,-669126,338278,1007404
Dealer/Intermediary,2012-11-20,-667637,346821,1014458
Dealer/Intermediary,2012-11-13,-730125,286404,1016529
Dealer/Intermediary,2012-11-06,-772387,267394,1039781
Dealer/Intermediary,2012-10-30,-777664,274236,1051900
Dealer/Intermediary,2012-10-23,-764818,269031,1033849
Dealer/Intermediary,2012-10-16,-831630,223369,1054999
Dealer/Intermediary,2012-10-09,-806179,228027,1034206
Dealer/Intermediary,2012-10-02,-813434,199963,1013397
Dealer/Intermediary,2012-09-25,-860993,180941,1041934
Dealer/Intermediary,2012-09-18,-687407,292485,979892
Dealer/Intermediary,2012-09-11,-592918,344739,937657
Dealer/Intermediary,2012-09-04,-541005,348112,889117
Dealer/Intermediary,2012-08-28,-586181,300809,886990
Dealer/Intermediary,2012-08-21,-565367,302034,867401
Dealer/Intermediary,2012-08-14,-546561,290709,837270
Dealer/Intermediary,2012-08-07,-571472,259753,831225
Dealer/Intermediary,2012-07-31,-513164,263254,776418
Dealer/Intermediary,2012-07-24,-382053,333727,715780
Dealer/Intermediary,2012-07-17,-419561,295536,715097
Dealer/Intermediary,2012-07-10,-438042,278075,716117
Dealer/Intermediary,2012-07-03,-500242,248172,748414
Dealer/Intermediary,2012-06-26,-389486,281953,671439
Dealer/Intermediary,2012-06-19,-415919,234946,650865
Dealer/Intermediary,2012-06-12,-460808,318264,779072
Dealer/Intermediary,2012-06-05,-374674,371736,746410
Dealer/Intermediary,2012-05-29,-388355,350655,739010
Dealer/Intermediary,2012-05-22,-438894,322564,761458
Dealer/Intermediary,2012-05-15,-575030,266777,841807
Dealer/Intermediary,2012-05-08,-607863,236900,844763
Dealer/Intermediary,2012-05-01,-735464,218585,954049
Dealer/Intermediary,2012-04-24,-700076,212985,913061
Dealer/Intermediary,2012-04-17,-738271,193792,932063
Dealer/Intermediary,2012-04-10,-696014,185166,881180
Dealer/Intermediary,2012-04-03,-771917,189220,961137
Dealer/Intermediary,2012-03-27,-763905,160021,923926
Dealer/Intermediary,2012-03-20,-729573,163982,893555
Dealer/Intermediary,2012-03-13,-784062,178063,962125
Dealer/Intermediary,2012-03-06,-628837,218007,846844
Dealer/Intermediary,2012-02-28,-658679,202960,861639
Dealer/Intermediary,2012-02-21,-643707,207729,851436
Dealer/Intermediary,2012-02-14,-574351,217877,792228
Dealer/Intermediary,2012-02-07,-519970,226549,746519
Dealer/Intermediary,2012-01-31,-493657,224772,718429
Dealer/Intermediary,2012-01-24,-509840,216861,726701
Dealer/Intermediary,2012-01-17,-399615,244139,643754
Dealer/Intermediary,2012-01-10,-345800,256759,602559
Dealer/Intermediary,2012-01-03,-303577,273000,576577
Dealer/Intermediary,2011-12-27,-267065,269687,536752
Dealer/Intermediary,2011-12-20,-240014,260613,500627
Dealer/Intermediary,2011-12-13,-157484,557773,715257
Dealer/Intermediary,2011-12-06,-154294,547600,701894
Dealer/Intermediary,2011-11-29,-71430,583881,655311
Dealer/Intermediary,2011-11-22,-33687,596442,630129
Dealer/Intermediary,2011-11-15,-130637,578710,709347
Dealer/Intermediary,2011-11-08,-105651,575358,681009
Dealer/Intermediary,2011-11-01,-64767,573513,638280
Dealer/Intermediary,2011-10-25,-3737,614884,618621
Dealer/Intermediary,2011-10-18,22730,628560,605830
Dealer/Intermediary,2011-10-11,55574,611541,555967
Dealer/Intermediary,2011-10-04,147865,638451,490586
Dealer/Intermediary,2011-09-27,72296,567261,494965
Dealer/Intermediary,2011-09-20,95119,587956,492837
Dealer/Intermediary,2011-09-13,-22052,726652,748704
Dealer/Intermediary,2011-09-06,-115270,642618,757888
Dealer/Intermediary,2011-08-30,-144582,588136,732718
Dealer/Intermediary,2011-08-23,-126379,533982,660361
Dealer/Intermediary,2011-08-16,-177654,441339,618993
Dealer/Intermediary,2011-08-09,-257768,391148,648916
Dealer/Intermediary,2011-08-02,-318611,315236,633847
Dealer/Intermediary,2011-07-26,-425398,297940,723338
Dealer/Intermediary,2011-07-19,-442459,280685,723144
Dealer/Intermediary,2011-07-12,-470682,250009,720691
Dealer/Intermediary,2011-07-05,-400233,257133,657366
Dealer/Intermediary,2011-06-28,-411682,226678,638360
Dealer/Intermediary,2011-06-21,-378226,239655,617881
Dealer/Intermediary,2011-06-14,-380558,385428,765986
Dealer/Intermediary,2011-06-07,-366166,392779,758945
Dealer/Intermediary,2011-05-31,-345190,417864,763054
Dealer/Intermediary,2011-05-24,-369589,383767,753356
Dealer/Intermediary,2011-05-17,-413723,359708,773431
Dealer/Intermediary,2011-05-10,-469559,355424,824983
Dealer/Intermediary,2011-05-03,-443024,372409,815433
Dealer/Intermediary,2011-04-26,-375276,380978,756254
Dealer/Intermediary,2011-04-19,-280219,378791,659010
Dealer/Intermediary,2011-04-12,-289282,403213,692495
Dealer/Intermediary,2011-04-05,-317167,393716,710883
